Date,District,Warehouse_Name,Percent_of_Crime_Solved,Number_of_Lights
2024-01-06,Петрокотский,Колбасовы,62.7961686,534
2024-01-06,Петрокотский,Молочковы,63.17899421,551
2024-01-06,Петрокотский,Мятновы,65.7481463,671
2024-01-06,Петрокотский,Сметанинковы,59.88241881,569
2024-01-06,Приморский,Колбасовы,58.54910292,462
2024-01-06,Приморский,Молочковы,65.6079411,422
2024-01-06,Приморский,Мятновы,60.24311998,758
2024-01-06,Приморский,Сметанинковы,57.23612676,596
2024-01-06,Невский,Колбасовы,65.28638936,774
2024-01-06,Невский,Молочковы,57.20688433,489
2024-01-06,Невский,Мятновы,65.79801813,869
2024-01-06,Невский,Сметанинковы,61.99933586,584
2024-01-05,Мышеостровский,Колбасовы,87.53052393,1193
2024-01-05,Мышеостровский,Молочковы,82.95692307,681
2024-01-05,Мышеостровский,Мятновы,85.46030866,989
2024-01-05,Мышеостровский,Сметанинковы,81.54011889,673
2024-01-05,Краснокотейский,Колбасовы,84.2509796,698
2024-01-05,Краснокотейский,Молочковы,79.46930475,503
2024-01-05,Краснокотейский,Мятновы,79.7521566,636
2024-01-05,Краснокотейский,Сметанинковы,79.107711,629
2024-01-05,Мышесельский,Колбасовы,85.59534079,1064
2024-01-05,Мышесельский,Молочковы,87.76104375,1103
2024-01-05,Мышесельский,Мятновы,83.59792857,877
2024-01-05,Мышесельский,Сметанинковы,82.44839863,798
2024-01-05,Петрокотский,Колбасовы,78.99295174,1104
2024-01-05,Петрокотский,Молочковы,80.08361382,784
2024-01-05,Петрокотский,Мятновы,87.14143195,1016
2024-01-05,Петрокотский,Сметанинковы,79.62850008,919
2024-01-05,Приморский,Колбасовы,88.36800802,1029
2024-01-05,Приморский,Молочковы,83.45638411,777
2024-01-05,Приморский,Мятновы,79.30812474,1006
2024-01-05,Приморский,Сметанинковы,87.1276369,770
2024-01-05,Невский,Колбасовы,83.85215141,920
2024-01-05,Невский,Молочковы,81.12834823,1061
2024-01-05,Невский,Мятновы,84.51021976,846
2024-01-05,Невский,Сметанинковы,86.99136312,607
2024-01-04,Мышеостровский,Колбасовы,68.52962363,626
2024-01-04,Мышеостровский,Молочковы,64.82161044,828
2024-01-04,Мышеостровский,Мятновы,66.54694259,838
2024-01-04,Мышеостровский,Сметанинковы,67.45254858,497
2024-01-04,Краснокотейский,Колбасовы,63.6837673,691
2024-01-04,Краснокотейский,Молочковы,69.5591144,801
2024-01-04,Краснокотейский,Мятновы,62.37054365,894
2024-01-04,Краснокотейский,Сметанинковы,62.27404156,750
2024-01-04,Мышесельский,Колбасовы,68.98479005,559
2024-01-04,Мышесельский,Молочковы,67.3176459,699
2024-01-04,Мышесельский,Мятновы,64.7920931,613
2024-01-04,Мышесельский,Сметанинковы,66.1740616,700
2024-01-04,Петрокотский,Колбасовы,68.40497259,907
2024-01-04,Петрокотский,Молочковы,71.98088149,639
2024-01-04,Петрокотский,Мятновы,65.64836673,604
2024-01-04,Петрокотский,Сметанинковы,71.88053948,761
2024-01-04,Приморский,Колбасовы,67.66680873,641
2024-01-04,Приморский,Молочковы,71.15840766,837
2024-01-04,Приморский,Мятновы,67.01555799,602
2024-01-04,Приморский,Сметанинковы,64.93881755,516
2024-01-04,Невский,Колбасовы,65.9539643,527
2024-01-04,Невский,Молочковы,69.6656367,598
2024-01-04,Невский,Мятновы,70.99828426,762
2024-01-04,Невский,Сметанинковы,67.5611909,659
2024-01-03,Мышеостровский,Колбасовы,55.77458446,688
2024-01-03,Мышеостровский,Молочковы,55.27769481,517
2024-01-03,Мышеостровский,Мятновы,57.0721029,582
2024-01-03,Мышеостровский,Сметанинковы,49.08185376,425
2024-01-03,Краснокотейский,Колбасовы,48.81030551,422
2024-01-03,Краснокотейский,Молочковы,48.83488058,433
2024-01-03,Краснокотейский,Мятновы,51.45282423,334
2024-01-03,Краснокотейский,Сметанинковы,50.04464816,276
2024-01-03,Мышесельский,Колбасовы,52.88882509,504
2024-01-03,Мышесельский,Молочковы,56.46960834,663
2024-01-03,Мышесельский,Мятновы,54.77850694,558
2024-01-03,Мышесельский,Сметанинковы,50.33653356,517
2024-01-03,Петрокотский,Колбасовы,47.57263417,395
2024-01-03,Петрокотский,Молочковы,49.07430183,601
2024-01-03,Петрокотский,Мятновы,54.62119431,509
2024-01-03,Петрокотский,Сметанинковы,49.88775675,456
2024-01-03,Приморский,Колбасовы,54.31439122,649
2024-01-03,Приморский,Молочковы,50.31370905,321
2024-01-03,Приморский,Мятновы,50.26625267,420
2024-01-03,Приморский,Сметанинковы,50.99634236,337
2024-01-03,Невский,Колбасовы,47.22382228,512
2024-01-03,Невский,Молочковы,52.68524187,388
2024-01-03,Невский,Мятновы,51.67944524,539
2024-01-03,Невский,Сметанинковы,55.23325757,353
2024-01-02,Мышеостровский,Колбасовы,55.49101477,521
2024-01-02,Мышеостровский,Молочковы,57.19928875,690
2024-01-02,Мышеостровский,Мятновы,59.68043786,678
2024-01-02,Мышеостровский,Сметанинковы,52.54619441,573
2024-01-02,Краснокотейский,Колбасовы,58.23369681,616
2024-01-02,Краснокотейский,Молочковы,51.53860428,443
2024-01-02,Краснокотейский,Мятновы,51.81462088,503
2024-01-02,Краснокотейский,Сметанинковы,54.82881714,595
2024-01-02,Мышесельский,Колбасовы,58.35507271,735
2024-01-02,Мышесельский,Молочковы,58.94337307,486
2024-01-02,Мышесельский,Мятновы,55.52818429,593
2024-01-02,Мышесельский,Сметанинковы,59.75180617,584
2024-01-02,Петрокотский,Колбасовы,50.81294138,540
2024-01-02,Петрокотский,Молочковы,58.37539801,486
2024-01-02,Петрокотский,Мятновы,52.58173037,578
2024-01-02,Петрокотский,Сметанинковы,51.09358107,456
2024-01-02,Приморский,Колбасовы,55.91761062,542
2024-01-02,Приморский,Молочковы,60.53284543,524
2024-01-02,Приморский,Мятновы,60.17551045,569
2024-01-02,Приморский,Сметанинковы,54.87724884,796
2024-01-02,Невский,Колбасовы,59.5103378,872
2024-01-02,Невский,Молочковы,59.39361329,433
2024-01-02,Невский,Мятновы,58.72916552,720
2024-01-02,Невский,Сметанинковы,54.2106433,613
2024-01-01,Мышеостровский,Колбасовы,53.62742779,424
2024-01-01,Мышеостровский,Молочковы,59.46251038,728
2024-01-01,Мышеостровский,Мятновы,56.0325474,701
2024-01-01,Мышеостровский,Сметанинковы,55.18395223,758
2024-01-01,Краснокотейский,Колбасовы,59.51944333,970
2024-01-01,Краснокотейский,Молочковы,56.6945807,551
2024-01-01,Краснокотейский,Мятновы,57.14941239,474
2024-01-01,Краснокотейский,Сметанинковы,56.71545402,749
2024-01-01,Мышесельский,Колбасовы,58.98231657,670
2024-01-01,Мышесельский,Молочковы,57.30244891,605
2024-01-01,Мышесельский,Мятновы,56.96372663,542
2024-01-01,Мышесельский,Сметанинковы,54.87418581,363
2024-01-01,Петрокотский,Колбасовы,56.58619541,551
2024-01-01,Петрокотский,Молочковы,55.11511956,394
2024-01-01,Петрокотский,Мятновы,52.4908339,686
2024-01-01,Петрокотский,Сметанинковы,54.1446049,519
2024-01-01,Приморский,Колбасовы,56.16020547,644
2024-01-01,Приморский,Молочковы,62.01097585,555
2024-01-01,Приморский,Мятновы,61.99116225,644
2024-01-01,Приморский,Сметанинковы,53.51255665,532
2024-01-01,Невский,Колбасовы,59.44973603,556
2024-01-01,Невский,Молочковы,56.21651832,447
2024-01-01,Невский,Мятновы,61.82646809,606
2024-01-01,Невский,Сметанинковы,53.36686452,660
2023-12-31,Мышеостровский,Колбасовы,49.11595337,376
2023-12-31,Мышеостровский,Молочковы,53.28116113,704
2023-12-31,Мышеостровский,Мятновы,50.47337957,600
2023-12-31,Мышеостровский,Сметанинковы,54.53720536,508
2023-12-31,Краснокотейский,Колбасовы,48.57745129,373
2023-12-31,Краснокотейский,Молочковы,47.81027722,401
2023-12-31,Краснокотейский,Мятновы,53.3232505,680
2023-12-31,Краснокотейский,Сметанинковы,52.00947763,553
2023-12-31,Мышесельский,Колбасовы,54.73791369,543
2023-12-31,Мышесельский,Молочковы,50.68730916,515
2023-12-31,Мышесельский,Мятновы,48.06861811,575
